# sum_ticks_a, sum_ticks_b
459476 400094 
459476 400097 
459476 400098 
459476 400099 
459475 400099 
459473 400099 
459471 400099 
459468 400099 
459464 400099 
459459 400099 
459454 400099 
459449 400099 
459445 400099 
459442 400099 
459439 400099 
459437 400099 
459435 400099 
459433 400099 
459431 400099 
459429 400099 
459427 400099 
459426 400099 
459425 400099 
459375 400182 
459277 400355 
459168 400556 
459071 400751 
458990 400931 
458914 401098 
458840 401236 
458766 401360 
458690 401481 
458611 401591 
458529 401687 
458446 401781 
458361 401880 
458276 401981 
458191 402086 
458105 402194 
458018 402307 
457931 402424 
457844 402547 
457757 402671 
457669 402799 
457580 402927 
457490 403055 
457402 403186 
457316 403322 
457228 403462 
457138 403602 
457047 403742 
456952 403884 
456857 404027 
456762 404174 
456665 404324 
456567 404476 
456469 404631 
456369 404789 
456268 404947 
456163 405106 
456055 405265 
455946 405424 
455835 405584 
455725 405747 
455615 405908 
455504 406069 
455394 406228 
455284 406388 
455174 406549 
455062 406712 
454947 406875 
454831 407039 
454712 407205 
454590 407375 
454466 407546 
454341 407717 
454213 407890 
454083 408068 
453950 408248 
453813 408430 
453674 408611 
453533 408793 
453391 408977 
453249 409162 
453107 409347 
452964 409531 
452822 409717 
452679 409905 
452533 410094 
452382 410283 
452230 410472 
452076 410662 
451920 410852 
451764 411041 
451606 411231 
451449 411424 
451291 411619 
451131 411815 
450970 412011 
450807 412211 
450642 412415 
450476 412619 
450310 412821 
450143 413023 
449974 413228 
449802 413435 
449630 413643 
449459 413851 
449288 414060 
449115 414269 
448940 414477 
448764 414685 
448589 414897 
448414 415113 
448237 415328 
448059 415541 
447880 415753 
446977 416852 
446795 417083 
446613 417316 
446501 417472 
446446 417562 
446417 417648 
446406 417677 
446396 417658 
446386 417637 
446373 417624 
446359 417628 
446345 417640 
446333 417656 
446325 417673 
446322 417679 
446322 417679 
446323 417679 
446328 417679 
446334 417679 
446339 417686 
446344 417697 
446351 417704 
446361 417707 
446371 417709 
446378 417712 
446380 417717 
446380 417724 
446380 417731 
446380 417738 
446380 417744 
446379 417747 
446379 417748 
446379 417748 
446379 417748 
446379 417748 
446379 417748 
446379 417748 
446378 417748 
446377 417748 
446376 417748 
446375 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446374 417748 
446393 417805 
446430 417917 
446480 418055 
446536 418200 
446592 418335 
446649 418457 
446700 418574 
446748 418687 
446798 418789 
446849 418881 
446902 418970 
446958 419063 
447019 419161 
447086 419262 
447160 419366 
447242 419471 
447331 419579 
447427 419690 
447531 419802 
447641 419915 
447756 420032 
447876 420154 
448001 420281 
448129 420413 
448259 420548 
448393 420686 
448530 420827 
448671 420973 
448815 421122 
448961 421272 
449108 421425 
449257 421580 
449408 421736 
449561 421895 
449716 422058 
449874 422223 
450035 422388 
450198 422556 
450362 422727 
450528 422901 
450696 423076 
450867 423254 
451040 423431 
451214 423607 
451389 423783 
451565 423962 
451745 424145 
451926 424329 
452109 424513 
452293 424698 
452478 424884 
452664 425073 
452851 425265 
453039 425455 
453229 425645 
453421 425837 
453615 426029 
453811 426222 
454006 426415 
454201 426609 
454397 426804 
454593 426999 
454790 427192 
454987 427388 
455187 427586 
455387 427787 
455589 427989 
455793 428192 
455999 428395 
456206 428599 
456414 428804 
456623 429010 
456831 429215 
457040 429421 
457250 429630 
457462 429838 
457674 430047 
457886 430255 
458100 430467 
458315 430679 
458533 430893 
458752 431107 
458974 431321 
459196 431536 
459418 431751 
459640 431965 
459862 432179 
460084 432394 
460305 432612 
460530 432832 
460758 433054 
460988 433278 
461218 433502 
461449 433725 
461680 433945 
461913 434165 
462146 434386 
462381 434609 
462616 434835 
462852 435062 
463088 435289 
463323 435515 
463556 435740 
463788 435965 
464018 436188 
464249 436412 
464481 436637 
464713 436863 
464945 437089 
465178 437315 
465412 437543 
465647 437772 
465883 438004 
466120 438238 
466359 438472 
466597 438705 
466834 438936 
467070 439167 
467307 439398 
467544 439628 
467784 439858 
468027 440090 
468270 440323 
468512 440557 
468753 440791 
468995 441026 
469239 441263 
469484 441499 
469731 441735 
469979 441970 
470228 442206 
470476 442442 
470723 442679 
470969 442917 
471217 443155 
471468 443394 
471719 443633 
471970 443873 
472221 444113 
472473 444354 
472723 444596 
472974 444838 
473230 445081 
473488 445323 
473747 445567 
474009 445810 
474271 446053 
474533 446296 
474794 446537 
475054 446779 
475314 447019 
475575 447259 
475837 447499 
476098 447737 
476359 447975 
476620 448215 
476881 448458 
477142 448704 
477404 448953 
477668 449201 
477936 449449 
478207 449695 
478482 449922 
478759 450135 
479033 450349 
479307 450569 
479580 450801 
479853 451039 
480125 451291 
480393 451560 
480659 451835 
480915 452103 
481165 452365 
481319 452515 
481386 452578 
481443 452633 
481505 452669 
481568 452693 
481634 452718 
481697 452729 
481752 452729 
481800 452729 
481845 452746 
481889 452777 
481933 452812 
481979 452843 
482029 452870 
482088 452893 
482151 452908 
482207 452916 
482256 452922 
482302 452927 
482344 452945 
482381 452975 
482414 453008 
482443 453028 
482468 453036 
482488 453040 
482502 453042 
482510 453051 
482512 453066 
482512 453080 
482512 453090 
482509 453096 
482505 453099 
482502 453100 
482499 453100 
482494 453100 
482485 453100 
482473 453100 
482460 453100 
482446 453100 
482432 453100 
482417 453100 
482402 453100 
482388 453100 
482375 453100 
482362 453100 
482351 453100 
482343 453100 
482337 453100 
482332 453100 
482327 453100 
482323 453100 
482321 453100 
482320 453100 
482320 453100 
482320 453100 
482320 453100 
482320 453100 
482320 453100 
482320 453100 
482320 453100 
482320 453100 
482320 453100 
482320 453113 
482320 453135 
482323 453159 
482331 453182 
482347 453190 
482363 453189 
482381 453177 
482406 453169 
482436 453161 
482473 453146 
482520 453131 
482572 453113 
482627 453094 
482686 453075 
482752 453060 
482823 453052 
482897 453049 
482973 453049 
483050 453049 
483130 453049 
483211 453049 
483293 453049 
483375 453049 
483455 453049 
483534 453049 
483611 453049 
483687 453049 
483761 453049 
483835 453049 
483911 453049 
483988 453049 
484067 453049 
484148 453049 
484231 453049 
484315 453049 
484401 453049 
484488 453049 
484576 453049 
484664 453049 
484753 453049 
484842 453049 
484930 453049 
485019 453049 
485110 453049 
485204 453049 
485302 453049 
485402 453049 
485505 453049 
485610 453049 
485717 453049 
485827 453049 
485939 453049 
486053 453049 
486170 453049 
486289 453049 
486411 453049 
486535 453049 
486660 453049 
486787 453049 
486916 453049 
487046 453049 
487180 453068 
487320 453103 
487461 453151 
487598 453225 
487734 453316 
487869 453425 
488003 453553 
488135 453696 
488266 453846 
488395 453992 
488522 454135 
488652 454270 
488786 454402 
488924 454535 
489064 454670 
489204 454809 
489342 454950 
489480 455095 
489622 455245 
489771 455402 
489927 455564 
490091 455729 
490261 455900 
490434 456074 
490611 456248 
490790 456424 
490971 456601 
491155 456781 
491341 456965 
491530 457152 
491722 457342 
491918 457535 
492118 457731 
492320 457928 
492523 458128 
492727 458330 
492934 458533 
493146 458737 
493362 458943 
493580 459151 
493798 459364 
494017 459577 
494237 459792 
494456 460007 
494673 460222 
494892 460437 
495117 460653 
495345 460870 
495575 461088 
495806 461308 
496038 461529 
496268 461751 
496498 461973 
496731 462197 
496966 462423 
497201 462650 
497437 462877 
497674 463105 
497913 463334 
498151 463564 
498390 463797 
498631 464032 
498874 464270 
499117 464507 
499363 464746 
499612 464985 
499863 465226 
500112 465470 
500362 465715 
500612 465960 
500860 466205 
501109 466450 
501363 466694 
501619 466941 
501875 467189 
502130 467437 
502382 467685 
502632 467933 
502883 468181 
503136 468429 
503389 468679 
503643 468931 
503899 469185 
504157 469440 
504415 469695 
504676 469951 
504938 470208 
505199 470468 
505457 470729 
505715 470989 
505976 471246 
506239 471503 
506503 471760 
506768 472021 
507033 472286 
507296 472552 
507560 472819 
507823 473085 
508087 473350 
508352 473616 
508618 473883 
508886 474152 
509157 474423 
509431 474695 
509703 474968 
509975 475242 
510247 475515 
510519 475789 
510790 476063 
511062 476337 
511334 476610 
511607 476884 
511885 477161 
512166 477440 
512448 477720 
512728 478001 
513005 478281 
513280 478560 
513557 478840 
513837 479122 
514120 479405 
514407 479692 
514696 479983 
514983 480275 
515269 480566 
515556 480856 
515841 481145 
516127 481434 
516416 481722 
516708 482011 
517001 482300 
517294 482589 
517587 482879 
517877 483171 
518168 483466 
518458 483760 
518749 484055 
519043 484351 
519337 484649 
519632 484947 
519929 485246 
520225 485547 
520520 485848 
520818 486151 
521118 486453 
521419 486756 
521722 487060 
522025 487365 
522327 487669 
522631 487973 
522937 488278 
523243 488581 
523550 488884 
523856 489186 
524159 489486 
524461 489789 
524762 490094 
525063 490399 
525366 490706 
525667 491014 
525971 491321 
526275 491632 
526577 491945 
526880 492258 
527185 492570 
527489 492880 
527792 493188 
528094 493498 
528397 493809 
528702 494120 
529008 494432 
529315 494745 
529624 495059 
529931 495376 
530238 495695 
530545 496012 
530851 496329 
531157 496645 
531464 496961 
531771 497279 
532077 497597 
532385 497915 
532693 498232 
533002 498548 
533313 498864 
533627 499180 
533941 499497 
534253 499817 
534562 500135 
534869 500455 
535175 500778 
535485 501103 
535800 501428 
536117 501755 
536435 502081 
536752 502405 
537065 502729 
537375 503053 
537687 503375 
538002 503698 
538319 504022 
538637 504348 
538957 504674 
539278 505000 
539596 505326 
539913 505652 
540231 505979 
540545 506305 
540861 506631 
541180 506958 
541500 507284 
541822 507609 
542148 507936 
542473 508263 
542798 508590 
543121 508916 
543440 509240 
543761 509562 
544086 509886 
544415 510212 
544745 510541 
545075 510872 
545402 511201 
545725 511528 
546046 511857 
546367 512189 
546687 512521 
547008 512852 
547331 513184 
547655 513516 
547980 513847 
548304 514177 
548626 514507 
548948 514834 
549270 515161 
549591 515488 
549914 515815 
550235 516146 
550557 516481 
550879 516817 
551199 517156 
551519 517495 
551839 517833 
552158 518171 
552478 518509 
552798 518846 
553118 519182 
553437 519517 
553756 519850 
554075 520181 
554392 520515 
554708 520854 
555026 521192 
555344 521532 
555663 521874 
555980 522218 
556292 522564 
556605 522910 
556919 523256 
557234 523603 
557547 523944 
557858 524286 
558168 524629 
558479 524972 
558790 525317 
559099 525665 
559406 526018 
559711 526371 
560014 526720 
560316 527062 
560616 527398 
560916 527730 
561214 528063 
561511 528396 
561807 528729 
562102 529062 
562396 529394 
562688 529726 
562977 530060 
563264 530395 
563548 530731 
563832 531067 
564116 531401 
564399 531734 
564683 532065 
564965 532394 
565249 532725 
565532 533052 
565814 533377 
566095 533701 
566375 534025 
566655 534355 
566935 534689 
567214 535022 
567491 535354 
567767 535685 
568042 536017 
568316 536353 
568589 536685 
568859 537010 
569126 537333 
569391 537657 
569652 537984 
569912 538315 
570171 538646 
570427 538972 
570678 539293 
570926 539612 
571170 539931 
571414 540251 
571656 540572 
571900 540892 
572145 541209 
572392 541528 
572639 541854 
572883 542180 
573123 542504 
573366 542827 
573613 543147 
573873 543466 
574138 543786 
574416 544103 
574709 544409 
575003 544716 
575295 545024 
575583 545330 
575867 545630 
576148 545920 
576431 546207 
576719 546494 
577009 546784 
577302 547079 
577596 547376 
577889 547676 
578182 547978 
578385 548206 
578502 548375 
578581 548508 
578659 548626 
578756 548746 
578852 548799 
578936 548789 
579006 548789 
579066 548791 
579120 548813 
579170 548854 
579220 548896 
579274 548924 
579333 548944 
579395 548960 
579457 548969 
579515 548974 
579568 548981 
579618 549001 
579668 549031 
579720 549064 
579774 549091 
579826 549109 
579876 549121 
579922 549129 
579963 549135 
580000 549153 
580032 549180 
580059 549205 
580080 549216 
580096 549216 
580106 549216 
580110 549221 
580110 549228 
580110 549233 
580109 549235 
580106 549235 
580103 549235 
580101 549235 
580099 549235 
580097 549235 
580092 549235 
580085 549235 
580077 549235 
580069 549235 
580059 549235 
580049 549235 
580039 549235 
580029 549235 
580019 549235 
580009 549235 
580000 549235 
579993 549235 
579987 549235 
579982 549235 
579978 549235 
579976 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
579975 549235 
